user_id,user_type,vehicle_model,vehicle_age_years,station_id,station_location,charger_type,start_time,end_time,duration_hours,energy_consumed_kwh,charging_cost_usd,charging_rate_kw,soc_start_percent,soc_end_percent,time_of_day,day_of_week,distance_driven_km,temperature_c,battery_capacity_kwh,energy_per_duration,distance_per_duration,charging_cost_per_kwh,soc_diff,temperature_adjusted_energy
User_11,Casual Driver,BMW i3,3.0,Station_206,Los Angeles,DC Fast Charger,2024-01-01 10:00:00,2024-01-01 13:59:00,2.6486354477276968,18.206197477378716,38.221230704051806,10.310701112892176,76.08656557040186,82.2655816267944,Night,Thursday,64.63464374887128,0.5004335643954789,50.0,6.873802694515049,24.402997326159888,2.09935274796079,6.179016056392541,12.133957750214652
User_12,Long-Distance Traveler,Chevy Bolt,0.0,Station_78,San Francisco,DC Fast Charger,2024-01-01 11:00:00,2024-01-01 14:55:00,2.0578886215204486,22.564929484106763,14.0508613520737,4.46482262892762,14.618902372078484,85.85749415419053,Evening,Sunday,194.76380668173775,34.26261127319235,85.0,10.965087832321514,94.64254024488392,0.6226858081683877,71.23859178211205,0.639910904762214
User_13,Casual Driver,Hyundai Kona,0.0,Station_16,San Francisco,Level 2,2024-01-01 12:00:00,2024-01-01 13:00:00,3.065584752022803,34.256452908516025,10.972135997218215,5.523688619042968,19.20544694977322,51.62648272929986,Afternoon,Monday,249.12759651542487,23.662965362338845,100.0,11.17452482300878,81.26593021153302,0.32029399034745315,32.42103577952664,1.388983538890532
User_14,Commuter,Nissan Leaf,7.0,Station_327,Houston,Level 1,2024-01-01 13:00:00,2024-01-01 15:54:00,3.5909657181461028,16.56106432522506,37.44185660286842,19.769098717557156,25.775415389763285,69.2012290988145,Morning,Friday,159.2316102189639,34.11034863859677,75.0,4.611869236606077,44.342280800488936,2.260836373048723,43.42581370905121,0.471686125811337
User_15,Casual Driver,BMW i3,4.0,Station_96,Houston,Level 1,2024-01-01 14:00:00,2024-01-01 17:32:00,3.4218093378407497,12.927545290947553,18.552815677456245,24.211150117119175,71.68354383511853,63.70663794066834,Afternoon,Monday,155.36060543681995,39.50544568765913,85.0,3.777985274628179,45.40305730033939,1.4351383236265092,-7.976905894450191,0.319155735024691
User_16,Long-Distance Traveler,Nissan Leaf,1.5352340877952697,Station_147,Los Angeles,DC Fast Charger,2024-01-01 15:00:00,2024-01-01 17:19:00,2.703286127534274,27.354317884610715,33.093492711055774,11.112498841670842,10.677153729384765,72.40347015226732,Evening,Monday,247.6594369214761,-8.30213689912669,100.0,10.118913275954693,91.61421515796836,1.2098087347911484,61.726316422882554,2.940648818786876
User_17,Commuter,BMW i3,7.0,Station_2,New York,DC Fast Charger,2024-01-01 16:00:00,2024-01-01 18:02:00,3.4586802787724484,24.726937680708804,17.49480846107398,49.40273861566977,67.59197091077596,89.94222936485875,Evening,Thursday,237.3064209427689,4.41532961880046,97.681812229825,7.149240660511374,68.61184088024277,0.707520222964079,22.35025845408279,4.566100204660493
User_18,Casual Driver,Hyundai Kona,6.0,Station_10,Chicago,Level 2,2024-01-01 17:00:00,2024-01-01 20:13:00,0.8482182678183041,23.824040473705303,6.430589211997161,6.614280124746195,57.59519511951953,74.96195034708379,Evening,Friday,22.00682916343814,18.405709050259357,50.0,28.087157961102324,25.944771526840306,0.26992017660038103,17.366755227564255,1.2276820399606525
User_19,Long-Distance Traveler,Tesla Model 3,0.0,Station_434,New York,Level 1,2024-01-01 18:00:00,2024-01-01 21:03:00,0.8075321582617996,42.63801819167288,25.0787937101842,20.49084604597367,55.51705087402344,52.7134886858277,Evening,Saturday,280.8620709755801,37.430356532255,100.0,52.800396560615674,347.8029550923784,0.5881791596749691,-2.803562188195741,1.1094879683431078
User_20,Long-Distance Traveler,BMW i3,3.0,Station_125,Los Angeles,Level 2,2024-01-01 19:00:00,2024-01-01 20:22:00,2.5809253540076567,48.48248430757049,7.090844200594135,45.29143534649799,12.754877571721774,116.0956568894014,Morning,Wednesday,243.25576946966927,9.202409891916812,50.0,18.78492310220711,94.25137735655241,0.1462557932388565,103.34077931767962,4.7520619952725385
User_21,Casual Driver,Nissan Leaf,3.0,Station_81,Los Angeles,Level 2,2024-01-01 20:00:00,2024-01-01 22:54:00,3.16887289218907,50.27906667357191,28.872894608008124,30.489960233968674,16.545512365179043,77.93632713949575,Night,Tuesday,15.420444595980063,33.980310103059054,50.0,15.86654573539519,4.8662237712310255,0.574252795809842,61.3908147743167,1.4373533718094447
User_23,Long-Distance Traveler,BMW i3,4.257936702758294,Station_140,Chicago,DC Fast Charger,2024-01-01 22:00:00,2024-01-02 01:02:00,2.5628173042684104,49.19642958971384,14.856131218606723,19.194882837079632,49.02423910950519,64.48187393759193,Afternoon,Saturday,298.18812231836336,39.95893731677202,75.0,19.196229675746473,116.35168914371172,0.3019758007339804,15.45763482808674,1.2011158690283865
User_24,Commuter,Tesla Model 3,5.0,Station_326,New York,DC Fast Charger,2024-01-01 23:00:00,2024-01-01 23:31:00,2.0714292092234388,68.44712632026376,38.406061696059425,49.71030696901287,19.23313912730544,74.00615088095063,Morning,Friday,280.91546822652094,3.580839953900103,100.0,33.04343011843693,135.6143222156425,0.5611055388411437,54.77301175364519,14.94204709378424
User_25,Long-Distance Traveler,Tesla Model 3,4.0,Station_150,Houston,Level 1,2024-01-02 00:00:00,2024-01-02 01:55:00,0.9571376601264636,27.60438468247694,24.03753468851581,11.238538626794044,65.48688658113335,65.35209627449626,Morning,Wednesday,173.47152650529225,35.977821918048456,100.0,28.84055850318298,181.23989237072962,0.870786832056237,-0.13479030663708613,0.7465119158087447
User_26,Commuter,Chevy Bolt,1.0,Station_288,San Francisco,DC Fast Charger,2024-01-02 01:00:00,2024-01-02 03:42:00,3.604173535372615,40.178003499947216,38.76319382514176,12.31861479590845,80.34408372714871,79.99556313119572,Morning,Saturday,82.75461394014503,21.53684396835515,75.0,11.14763290547092,22.960773982707106,0.9647864614575159,-0.3485205959529907,1.782769741688885
User_27,Commuter,Chevy Bolt,0.3612151658030595,Station_361,Houston,Level 1,2024-01-02 02:00:00,2024-01-02 02:33:00,3.652540335433942,43.487751224792326,27.44831088430594,36.18237188372349,88.74847907153811,87.82402899882813,Afternoon,Thursday,80.91266512306521,29.872209873061493,75.0,11.906165909493163,22.152435754950353,0.6311733789687816,-0.9244500727099876,1.4086374575581944
User_28,Long-Distance Traveler,Nissan Leaf,0.0,Station_340,San Francisco,Level 1,2024-01-02 03:00:00,2024-01-02 06:13:00,1.547713717696371,10.338517723856468,9.855826892937216,45.7767311942711,98.3327953116332,94.50485176968456,Night,Sunday,162.6865443608225,5.504758728380647,50.0,6.679864373913024,105.11410637554238,0.9533114084811765,-3.827943541948642,1.5893775857894472
User_30,Casual Driver,BMW i3,0.0,Station_438,Chicago,DC Fast Charger,2024-01-02 05:00:00,2024-01-02 07:58:00,3.153257254972797,56.59325685914933,33.13209178024766,45.81173100244055,29.207671702279008,85.00810624066354,Afternoon,Friday,186.15573210131024,12.333415373869066,75.0,17.947554634148478,59.03601166943678,0.5854423940065442,55.80043453838453,4.2444681480531425
User_32,Commuter,BMW i3,6.0,Station_58,Chicago,Level 1,2024-01-02 07:00:00,2024-01-02 09:27:00,2.0076640542660726,38.289199335542705,17.011782945517666,12.064391459035129,75.6447784790562,65.61730718592959,Evening,Wednesday,238.90931096310857,2.273162900972052,100.0,19.071517096788295,118.99864942815093,0.44429717102300814,-10.02747129312661,11.697920480576055
User_33,Casual Driver,BMW i3,1.0,Station_198,New York,Level 2,2024-01-02 08:00:00,2024-01-02 09:58:00,1.306927271746284,16.136238725396332,26.438194237490425,21.517815048554308,23.603991432132744,88.2000728013921,Evening,Monday,35.50388319357353,39.38401391534167,100.0,12.346699831150884,27.165921135101964,1.6384359879282253,64.59608136925935,0.39956995753872454
User_34,Casual Driver,Tesla Model 3,1.0,Station_211,Houston,Level 2,2024-01-02 09:00:00,2024-01-02 12:03:00,0.9991001884039166,60.06708508895625,18.034390040505443,7.651570046980447,22.881466625938913,51.43427868199236,Afternoon,Monday,46.35755886056615,13.991597483206988,62.0,60.121182826433724,46.399309497302085,0.3002374763782435,28.552812056053448,4.006716772928375
User_35,Long-Distance Traveler,Chevy Bolt,1.8091728675018728,Station_402,Houston,DC Fast Charger,2024-01-02 10:00:00,2024-01-02 13:32:00,1.8735815970397776,57.72437946101146,35.50300017025295,4.48564710517362,41.87247964240577,79.64797277486439,Afternoon,Friday,157.61465400806637,28.429807376567297,75.0,30.809642639645293,84.12478765648342,0.6150434270884211,37.775493132458614,1.96142566352551
User_36,Commuter,Hyundai Kona,4.0,Station_390,New York,Level 1,2024-01-02 11:00:00,2024-01-02 14:16:00,2.8916769844807484,37.374516060783755,29.86624992587584,18.865801960923783,24.492208584397694,73.38017572592224,Evening,Tuesday,76.20353921863803,59.931973865971024,75.0,12.924858572159991,26.352714922037435,0.799107334990053,48.88796714152455,0.6133810163937014
User_37,Casual Driver,Chevy Bolt,1.0,Station_45,Chicago,DC Fast Charger,2024-01-02 12:00:00,2024-01-02 15:10:00,3.4700034335371615,39.940563619980615,15.85532743055342,28.62519932675557,85.85755579960261,50.403654740892144,Evening,Thursday,102.43030218211146,31.46130901681466,75.0,11.510237492551138,29.51878986404885,0.39697305179293096,-35.453901058710464,1.2304052063732787
User_38,Long-Distance Traveler,Hyundai Kona,6.0,Station_97,New York,DC Fast Charger,2024-01-02 13:00:00,2024-01-02 13:43:00,1.0404523051899732,73.38661952275571,15.882703983823514,38.45083190087793,49.27538752823665,94.59708190417813,Night,Wednesday,42.09574394400221,33.92957037271362,75.0,70.53338164247351,40.45908085745081,0.21642506613754853,45.321694375941476,2.100988324210368
User_39,Commuter,Tesla Model 3,7.0,Station_279,Los Angeles,Level 2,2024-01-02 14:00:00,2024-01-02 15:25:00,1.2804107080349374,61.52075986084904,26.50571298106416,12.510248962442,87.98462138000619,79.3884433831648,Afternoon,Monday,141.24375349788664,5.761050673536548,85.0,48.04767679213315,110.31128731706347,0.4308417685512371,-8.59617799684139,9.099289863578106
User_40,Long-Distance Traveler,Nissan Leaf,2.0,Station_23,Houston,Level 2,2024-01-02 15:00:00,2024-01-02 16:50:00,3.2424460582484915,68.17785003637414,8.498571936835022,23.31161908295264,17.040420024456118,56.07865100803714,Morning,Thursday,130.37601376208403,-3.191455365646359,100.0,21.02667209002161,40.209154268093116,0.12465297647697716,39.03823098358102,16.26591340925815
User_41,Casual Driver,BMW i3,1.9692327223243995,Station_410,Los Angeles,Level 2,2024-01-02 16:00:00,2024-01-02 18:58:00,1.9623405401552507,67.51805822343026,29.222361949491813,6.897878329777162,80.86258863357027,62.52531776559165,Night,Sunday,119.63099233488512,35.233158486596466,79.7992037611215,34.40690177969241,60.96342091848162,0.4328080919150457,-18.337270867978617,1.8634328621504759
User_42,Commuter,Tesla Model 3,2.941663235080507,Station_461,Houston,Level 2,2024-01-02 17:00:00,2024-01-02 18:15:00,2.3977153605176023,39.398742356080696,26.619717748813553,20.460364868950172,28.252298260726327,96.287092238838,Morning,Saturday,111.01653950164392,19.78108389153856,100.0,16.431784608317965,46.300966882773956,0.6756489206743711,68.03479397811168,1.8958944856636035
User_43,Commuter,BMW i3,4.0,Station_391,Houston,DC Fast Charger,2024-01-02 18:00:00,2024-01-02 20:53:00,1.373881357931789,12.049319706245154,32.04209859904496,29.468944357780007,36.636852158024986,66.97610432369274,Night,Saturday,83.24522142563875,39.41613092437325,85.0,8.770276732180088,60.59127372610564,2.6592454495532696,30.33925216566775,0.29813144976177625
User_44,Casual Driver,Nissan Leaf,1.0,Station_335,San Francisco,DC Fast Charger,2024-01-02 19:00:00,2024-01-02 19:45:00,3.0302026852302735,77.0536063752363,6.364629693637992,8.388039538136447,15.144122471302746,84.3423268685863,Afternoon,Friday,144.01398119262163,22.069470800563764,48.796482639735174,25.42853214103755,47.52618756975249,0.08260002345177025,69.19820439728355,3.3400682244238253
User_46,Commuter,Tesla Model 3,1.0,Station_27,Los Angeles,DC Fast Charger,2024-01-02 21:00:00,2024-01-02 22:53:00,3.877992452581901,46.80719594482398,10.608875787751984,16.91833198373123,49.29876550655081,90.97067522699976,Evening,Saturday,210.17109719106028,-0.0390790306437483,62.0,12.069955400160861,54.19584998189771,0.22665053040685576,41.67190972044895,45.046810266034505
User_47,Commuter,Nissan Leaf,5.0,Station_282,San Francisco,Level 1,2024-01-02 22:00:00,2024-01-03 01:06:00,2.1051170788531968,67.47546614008147,19.030700212720895,49.60079964847686,63.035941874368895,81.75095350359373,Night,Sunday,97.4539049287794,3.194124642496231,75.0,32.05307050040182,46.29381705547194,0.28203881056875524,18.71501162922484,16.088092722948232
User_48,Commuter,Hyundai Kona,0.0,Station_97,New York,DC Fast Charger,2024-01-02 23:00:00,2024-01-02 23:37:00,1.6336686079712066,30.710934027103814,18.131831711875755,6.35266144526304,76.12005335845825,76.68243090588436,Morning,Wednesday,18.934515488450756,27.895176779200867,62.0,18.798753845948355,11.590181384439308,0.5904031344625852,0.5623775474261095,1.062839458009821
User_50,Long-Distance Traveler,BMW i3,6.0,Station_36,New York,Level 2,2024-01-03 01:00:00,2024-01-03 03:40:00,2.2095428234972503,8.713190575944605,9.644101413904608,49.275345589419594,27.196196012553663,86.89391764029943,Afternoon,Saturday,170.47505412270155,5.37807958403098,100.0,3.943435937644975,77.1539941701038,1.1068392605264554,59.69772162774577,1.3661150603639571
User_51,Casual Driver,BMW i3,2.6163324827383008,Station_109,San Francisco,DC Fast Charger,2024-01-03 02:00:00,2024-01-03 02:48:00,0.5123781829612861,9.06588081544948,24.501893310078895,40.17800199145749,13.873858113381532,93.62842306259267,Morning,Tuesday,226.2193631647091,30.69198380180764,85.0,17.693729196378513,441.5085784044822,2.7026489547848866,79.75456494921114,0.28606226963085796
User_52,Commuter,BMW i3,3.0,Station_55,Los Angeles,Level 1,2024-01-03 03:00:00,2024-01-03 05:06:00,1.88926151834522,58.73397361690925,28.102310057172495,13.175727296302622,83.86192690828396,71.37448250923295,Morning,Saturday,57.38072425225101,1.9411051564848716,50.0,31.088323689752382,30.372038860194458,0.47846771343054445,-12.487444399051014,19.9700352391026
User_53,Long-Distance Traveler,BMW i3,0.0,Station_192,Chicago,Level 2,2024-01-03 04:00:00,2024-01-03 05:35:00,3.3138023577161824,65.98624912728606,18.84961040539716,46.27844331315938,17.38966714207173,73.4380396237612,Morning,Wednesday,234.99666157294837,-7.719425911074026,50.0,19.912548186115327,70.91450732593002,0.28565967386684865,56.04837248168947,7.567728632624865
User_54,Long-Distance Traveler,Hyundai Kona,5.0,Station_219,Los Angeles,DC Fast Charger,2024-01-03 05:00:00,2024-01-03 06:48:00,1.9113031543827852,74.99970643372605,34.08661865816688,35.92512612379792,87.28930579942039,80.41641729522466,Night,Tuesday,51.82835201742095,17.805383646122152,62.0,39.24008928763873,27.11676161815252,0.45449002774814495,-6.872888504195728,3.9882040082278083
User_55,Casual Driver,Chevy Bolt,4.0,Station_185,Houston,DC Fast Charger,2024-01-03 06:00:00,2024-01-03 07:55:00,3.3140797633169585,17.769436409407696,9.798498137959154,34.45824193725993,27.697492486196495,70.51026724863107,Evening,Thursday,166.3114629994677,19.703359179359488,100.0,5.361801066496608,50.18330121089535,0.5514242496048734,42.81277476243457,0.8582875974601837
User_56,Casual Driver,Tesla Model 3,0.0,Station_69,New York,DC Fast Charger,2024-01-03 07:00:00,2024-01-03 09:33:00,1.6783584198879236,50.26893407436542,38.94193996256931,36.303372348344666,13.48827068689701,82.69521185847714,Evening,Saturday,133.99209364319893,3.0428293410416227,76.87610037599295,29.951250864354854,79.83520805534886,0.7746720848498696,69.20694117158013,12.434097468337306
User_57,Commuter,BMW i3,2.0,Station_317,San Francisco,Level 2,2024-01-03 08:00:00,2024-01-03 11:51:00,3.873449980578508,76.45046498743068,30.192234438786446,11.339063162639302,63.67446343632872,55.389776083986256,Evening,Wednesday,191.93791499432749,10.424645029884408,69.88407424915135,19.737047172611906,49.55218628269498,0.3949254519740382,-8.284687352342466,6.691714691130687
User_58,Casual Driver,Nissan Leaf,3.0,Station_130,Houston,DC Fast Charger,2024-01-03 09:00:00,2024-01-03 12:59:00,0.9179022472670976,77.86372676031044,28.30319111612704,47.15400980350787,56.91742176324378,57.46568225034442,Afternoon,Saturday,129.3894111090679,38.46677944602198,62.0,84.82790732034574,140.96208119579566,0.3634964866664211,0.5482604871006416,1.9728928443934295
User_59,Casual Driver,BMW i3,7.0,Station_55,Los Angeles,Level 1,2024-01-03 10:00:00,2024-01-03 12:59:00,1.285283896923329,21.89299267514347,8.637821690612405,25.37395430520664,80.22553380560572,64.66736188293022,Morning,Saturday,148.41561166314776,5.073167724155329,100.0,17.03358513053047,115.47301885476061,0.39454732474375154,-15.558171922675498,3.604872065045495
User_60,Casual Driver,Nissan Leaf,5.0,Station_378,Houston,Level 2,2024-01-03 11:00:00,2024-01-03 12:15:00,2.413754936898993,71.28000416235402,6.744728812226459,40.61639923013172,26.156597950855193,89.92458852765273,Evening,Wednesday,140.46521317115082,33.05773080632935,100.0,29.53075437472915,58.19365132054779,0.09462301372575727,63.76799057679754,2.092917011050754
User_61,Casual Driver,Nissan Leaf,7.0,Station_97,New York,DC Fast Charger,2024-01-03 12:00:00,2024-01-03 14:22:00,2.082100007126398,21.827688177386452,36.06804149617966,26.507123221525298,33.255985091753644,51.50113226723436,Evening,Tuesday,48.044387156223145,38.65644395728205,62.0,10.483496519224284,23.074966136007756,1.6523986050683213,18.245147175480717,0.5504197048252549
User_62,Casual Driver,BMW i3,7.0,Station_336,Chicago,DC Fast Charger,2024-01-03 13:00:00,2024-01-03 15:00:00,2.1178933499543517,62.723162291274086,30.04444235282833,30.9970269340748,82.84418006572773,72.83328568716698,Morning,Monday,282.94232177358236,32.852732623649764,75.0,29.615826638591596,133.59611416678786,0.47900075913436607,-10.01089437856075,1.8528242014783536
User_63,Commuter,Hyundai Kona,1.0,Station_87,Houston,Level 2,2024-01-03 14:00:00,2024-01-03 16:50:00,0.6505075790560018,46.1951370011332,30.86418085784876,47.877523557605265,53.00518532661712,59.90164627311141,Afternoon,Sunday,25.02725725569419,6.17125670947679,124.31591138552656,71.01398736686555,38.473429152067744,0.6681261894967784,6.896460946494294,6.441707342603771
User_64,Long-Distance Traveler,Nissan Leaf,0.0,Station_294,San Francisco,Level 1,2024-01-03 15:00:00,2024-01-03 16:02:00,2.482090675316866,29.34565985727085,24.64975872994209,6.871184621235036,85.33141901899155,67.47790562555141,Night,Saturday,127.02180106032571,34.06193919136979,100.0,11.82296043778681,51.175326640357326,0.8399797056815788,-17.85351339344014,0.8369662526964294
User_65,Casual Driver,Nissan Leaf,2.5918513275137545,Station_119,Los Angeles,DC Fast Charger,2024-01-03 16:00:00,2024-01-03 18:42:00,2.1234202003251825,76.93342189972203,34.22830190454739,34.17685550275657,27.1746153338806,92.14463369734484,Night,Friday,295.8937220745894,7.9416880917232575,50.0,36.23089857011833,139.3477004830584,0.4449080914295203,64.97001836346425,8.603903548249948
User_67,Long-Distance Traveler,Nissan Leaf,2.0,Station_334,San Francisco,Level 2,2024-01-03 18:00:00,2024-01-03 21:04:00,1.6090994326029475,37.06292777850246,37.87533457659361,15.230062587672052,7.520444726979813,67.79787265012489,Morning,Wednesday,98.14598101957088,16.483705935041975,100.0,23.033335931607343,60.994354376724736,1.021919660609283,60.277427923145076,2.11985536225581
User_68,Casual Driver,Nissan Leaf,6.0,Station_413,Los Angeles,DC Fast Charger,2024-01-03 19:00:00,2024-01-03 21:30:00,0.8575824648349768,67.69516175123809,13.775619212920864,32.97506874142168,22.48839981099202,86.77766611416524,Afternoon,Saturday,81.28450037675881,-7.332648303750763,85.0,78.93720374082574,94.78330505789931,0.2034948858463865,64.28926630317322,8.12408723895938
User_70,Long-Distance Traveler,BMW i3,4.122767456931069,Station_35,Houston,Level 1,2024-01-03 21:00:00,2024-01-03 22:47:00,3.608030961009233,67.00568214318923,14.42396639096435,4.092360865180499,57.677660751028775,57.11286224854077,Night,Monday,276.3684303122313,-2.7249027658978378,50.0,18.571260298843583,76.59813158447119,0.2152648242598403,-0.5647985024880029,17.988572146537205
User_71,Commuter,Tesla Model 3,2.7713464837060098,Station_79,San Francisco,Level 1,2024-01-03 22:00:00,2024-01-04 01:01:00,3.2801429687726915,70.61729259484447,15.470777907245134,26.07041362744592,86.22602519571817,57.969655423091886,Evening,Wednesday,23.003998749296237,34.847907975386214,75.0,21.528723981585124,7.013108565174366,0.21907917082018807,-28.25636977262628,1.9699139108293715
User_72,Long-Distance Traveler,Hyundai Kona,1.0,Station_67,Houston,DC Fast Charger,2024-01-03 23:00:00,2024-01-04 00:36:00,0.947277208902377,61.13047583037784,37.14898172847161,23.281804960483075,34.89904374917877,92.355661174546,Evening,Saturday,58.85531551787028,7.662649708995332,75.0,64.53282656426471,62.131037213559416,0.6076998620385513,57.45661742536723,7.056787228381138
User_73,Commuter,Hyundai Kona,3.0,Station_343,Chicago,DC Fast Charger,2024-01-04 00:00:00,2024-01-04 02:24:00,1.5694707135750048,22.88203842151127,10.709582024361996,29.98922250219449,15.67448546968074,96.59770241767578,Evening,Thursday,98.47402709278698,19.213164486767734,85.0,14.579461868001108,62.743462647021175,0.46803443937468353,80.92321694799503,1.1320364229208484
User_74,Long-Distance Traveler,Nissan Leaf,2.0,Station_413,Los Angeles,DC Fast Charger,2024-01-04 01:00:00,2024-01-04 02:32:00,0.5815047780490367,12.894887186031896,15.197334165353636,40.884098898228984,31.549182203883916,97.46254098173988,Night,Friday,183.1712811493433,28.637604322914584,59.832726512242694,22.175032214343226,314.9953157115709,1.178555030850973,65.91335877785596,0.4350853410935815
User_75,Casual Driver,Hyundai Kona,4.0,Station_34,Houston,Level 1,2024-01-04 02:00:00,2024-01-04 04:22:00,2.285242161327478,69.16916705566726,20.76646440802641,5.557358509328086,41.089044871443264,74.39951852877809,Afternoon,Wednesday,276.57481915586186,20.014324466284243,85.0,30.26776252696453,121.02648193537699,0.30022718636055834,33.310473657334825,3.291524653416459
User_77,Long-Distance Traveler,Tesla Model 3,0.0,Station_169,San Francisco,Level 1,2024-01-04 04:00:00,2024-01-04 05:17:00,3.865136106678535,49.2788373994772,39.93168076046508,49.41151925702685,86.32698824285714,75.50151044016273,Morning,Tuesday,246.3443697107785,30.082058806726685,100.0,12.749573634503768,63.73497928963542,0.8103210803607294,-10.825477802694408,1.5854431556770756
User_78,Commuter,BMW i3,3.0,Station_169,San Francisco,Level 1,2024-01-04 05:00:00,2024-01-04 08:40:00,3.340997592022919,31.218889683829406,17.60489531315022,30.02591267156402,39.517616762842984,71.27176463552543,Afternoon,Monday,242.48556290631953,39.83142977123109,75.0,9.344182036637411,72.57879008511901,0.5639180474207931,31.754147872682445,0.7645798802231886
User_79,Casual Driver,BMW i3,1.0,Station_151,Houston,DC Fast Charger,2024-01-04 06:00:00,2024-01-04 09:55:00,1.0288186666188504,30.651699818598622,39.322054380129146,28.522353335495257,38.12132999285809,81.19721083979802,Evening,Friday,12.149516678078117,-4.932743443178868,100.0,29.79310233486875,11.809191524495526,1.2828670061641927,43.07588084693993,5.1665304782124375
User_80,Commuter,BMW i3,0.0,Station_71,Houston,Level 1,2024-01-04 07:00:00,2024-01-04 07:41:00,3.729365399834844,59.9864767329939,15.683016562744246,23.417921150036506,88.09676846371462,96.1305685919979,Afternoon,Wednesday,281.763740323611,15.060622448535312,75.0,16.08490193416028,75.55273085766521,0.26144253533260503,8.033800128283275,3.735003230741192
